Time,Boom_Bottom_Rel(S1),Boom_Top_Rel(S2),Bucket_X,Bucket_Y,Bucket_Z
25.8929,286.3500000000058,-376.10000000009313,0,0,0
25.8939,219.35000000000582,-369.10000000009313,0,0,0
25.9402,219.35000000000582,-369.10000000009313,0,0,0
26.1231,221.35000000000582,-350.10000000009313,0,0,0
26.1241,221.35000000000582,-350.10000000009313,0,0,0
26.1241,261.3500000000058,-370.10000000009313,0,0,0
26.1423,254.35000000000582,-376.10000000009313,0,0,0
26.3348,254.35000000000582,-376.10000000009313,0,0,0
26.3358,262.3500000000058,-398.10000000009313,0,0,0
26.3358,262.3500000000058,-398.10000000009313,0,0,0
26.3433,196.35000000000582,-380.10000000009313,0,0,0
26.5636,161.35000000000582,-380.10000000009313,0,0,0
26.5646,161.35000000000582,-366.10000000009313,0,0,0
26.5646,199.35000000000582,-366.10000000009313,0,0,0
26.5646,199.35000000000582,-360.10000000009313,0,0,0
26.5983,247.35000000000582,-360.10000000009313,0,0,0
26.8007,254.35000000000582,-369.10000000009313,0,0,0
26.8017,254.35000000000582,-329.10000000009313,0,0,0
26.8017,225.35000000000582,-329.10000000009313,0,0,0
26.8027,225.35000000000582,-318.10000000009313,0,0,0
27.0142,166.35000000000582,-318.10000000009313,0,0,0
27.0142,166.35000000000582,-379.10000000009313,0,0,0
27.0142,113.35000000000582,-379.10000000009313,0,0,0
27.0152,206.35000000000582,-407.10000000009313,0,0,0
27.0719,206.35000000000582,-407.10000000009313,0,0,0
27.2573,229.35000000000582,-424.10000000009313,0,0,0
27.2573,229.35000000000582,-424.10000000009313,0,0,0
27.2583,204.35000000000582,-429.10000000009313,0,0,0
27.2673,224.35000000000582,-385.10000000009313,0,0,0
27.4959,224.35000000000582,-385.10000000009313,0,0,0
27.4969,218.35000000000582,-381.10000000009313,0,0,0
27.4969,218.35000000000582,-381.10000000009313,0,0,0
27.4979,235.35000000000582,-363.10000000009313,0,0,0
27.5196,224.35000000000582,-363.10000000009313,0,0,0
27.6959,224.35000000000582,-365.10000000009313,0,0,0
27.6959,224.35000000000582,-365.10000000009313,0,0,0
27.6969,224.35000000000582,-372.10000000009313,0,0,0
27.7322,208.35000000000582,-372.10000000009313,0,0,0
27.94,208.35000000000582,-385.10000000009313,0,0,0
27.94,209.35000000000582,-391.10000000009313,0,0,0
27.941,217.35000000000582,-391.10000000009313,0,0,0
27.941,217.35000000000582,-415.10000000009313,0,0,0
27.9838,233.35000000000582,-415.10000000009313,0,0,0
28.0466,233.35000000000582,-439.10000000009313,0,0,0
28.0952,255.35000000000582,-439.10000000009313,0,0,0
28.1424,236.35000000000582,-400.10000000009313,0,0,0
28.1879,236.35000000000582,-400.10000000009313,0,0,0
28.2491,223.35000000000582,-357.10000000009313,0,0,0
28.4625,223.35000000000582,-337.10000000009313,0,0,0
28.4636,173.35000000000582,-337.10000000009313,0,0,0
28.4636,239.35000000000582,-374.10000000009313,0,0,0
28.4648,239.35000000000582,-374.10000000009313,0,0,0
28.5009,254.35000000000582,-389.10000000009313,0,0,0
28.5466,254.35000000000582,-389.10000000009313,0,0,0
28.746,232.35000000000582,-406.10000000009313,0,0,0
28.7469,232.35000000000582,-406.10000000009313,0,0,0
28.7469,168.35000000000582,-385.10000000009313,0,0,0
28.7564,219.35000000000582,-385.10000000009313,0,0,0
28.7998,219.35000000000582,-382.10000000009313,0,0,0
28.8559,250.35000000000582,-333.10000000009313,0,0,0
29.0237,250.35000000000582,-333.10000000009313,0,0,0
29.0247,239.35000000000582,-340.10000000009313,0,0,0
29.0247,255.35000000000582,-340.10000000009313,0,0,0
29.0574,255.35000000000582,-339.10000000009313,0,0,0
29.2088,210.35000000000582,-339.10000000009313,0,0,0
29.2088,210.35000000000582,-324.10000000009313,0,0,0
29.2114,237.35000000000582,-324.10000000009313,0,0,0
29.418,207.35000000000582,-367.10000000009313,0,0,0
29.418,207.35000000000582,-367.10000000009313,0,0,0
29.418,191.35000000000582,-295.10000000009313,0,0,0
29.419,191.35000000000582,-302.10000000009313,0,0,0
29.4727,205.35000000000582,-302.10000000009313,0,0,0
29.6266,205.35000000000582,-283.10000000009313,0,0,0
29.6276,219.35000000000582,-283.10000000009313,0,0,0
29.6276,266.3500000000058,-339.10000000009313,0,0,0
29.6758,266.3500000000058,-339.10000000009313,0,0,0
29.8356,264.3500000000058,-326.10000000009313,0,0,0
29.8366,264.3500000000058,-326.10000000009313,0,0,0
29.8376,266.3500000000058,-380.10000000009313,0,0,0
29.8804,248.35000000000582,-380.10000000009313,0,0,0
30.0712,248.35000000000582,-376.10000000009313,0,0,0
30.0717,226.35000000000582,-415.10000000009313,0,0,0
30.0722,226.35000000000582,-415.10000000009313,0,0,0
30.084,226.35000000000582,-438.10000000009313,0,0,0
30.2707,235.35000000000582,-438.10000000009313,0,0,0
30.2707,235.35000000000582,-407.10000000009313,0,0,0
30.2717,211.35000000000582,-407.10000000009313,0,0,0
30.2879,211.35000000000582,-370.10000000009313,0,0,0
30.4862,255.35000000000582,-370.10000000009313,0,0,0
30.4862,255.35000000000582,-314.10000000009313,0,0,0
30.4872,245.35000000000582,-314.10000000009313,0,0,0
30.4942,213.35000000000582,-315.10000000009313,0,0,0
30.6923,213.35000000000582,-326.10000000009313,0,0,0
30.6923,212.35000000000582,-326.10000000009313,0,0,0
30.6923,212.35000000000582,-340.10000000009313,0,0,0
30.6993,272.3500000000058,-340.10000000009313,0,0,0
30.7499,251.35000000000582,-325.10000000009313,0,0,0
30.9237,251.35000000000582,-325.10000000009313,0,0,0
30.9237,234.35000000000582,-295.10000000009313,0,0,0
30.9247,234.35000000000582,-295.10000000009313,0,0,0
30.9551,259.3500000000058,-297.10000000009313,0,0,0
31.1237,263.3500000000058,-297.10000000009313,0,0,0
31.1247,263.3500000000058,-334.10000000009313,0,0,0
31.1257,212.35000000000582,-311.10000000009313,0,0,0
31.1593,212.35000000000582,-311.10000000009313,0,0,0
31.327,223.35000000000582,-306.10000000009313,0,0,0
31.328,223.35000000000582,-306.10000000009313,0,0,0
31.328,259.3500000000058,-302.10000000009313,0,0,0
31.3617,282.3500000000058,-302.10000000009313,0,0,0
31.5356,282.3500000000058,-369.10000000009313,0,0,0
31.5356,217.35000000000582,-369.10000000009313,0,0,0
31.5366,217.35000000000582,-327.10000000009313,0,0,0
31.5815,202.35000000000582,-327.10000000009313,0,0,0
31.737,250.35000000000582,-360.10000000009313,0,0,0
31.737,250.35000000000582,-359.10000000009313,0,0,0
31.738,279.3500000000058,-359.10000000009313,0,0,0
31.7718,279.3500000000058,-344.10000000009313,0,0,0
31.9732,240.35000000000582,-344.10000000009313,0,0,0
31.9742,260.3500000000058,-330.10000000009313,0,0,0
31.9742,260.3500000000058,-330.10000000009313,0,0,0
31.9822,256.3500000000058,-326.10000000009313,0,0,0
32.165,256.3500000000058,-326.10000000009313,0,0,0
32.165,213.35000000000582,-296.10000000009313,0,0,0
32.166,213.35000000000582,-296.10000000009313,0,0,0
32.1814,239.35000000000582,-357.10000000009313,0,0,0
32.3811,200.35000000000582,-375.10000000009313,0,0,0
32.3811,200.35000000000582,-375.10000000009313,0,0,0
32.3821,179.35000000000582,-368.10000000009313,0,0,0
32.3891,179.35000000000582,-368.10000000009313,0,0,0
32.5952,219.35000000000582,-331.10000000009313,0,0,0
32.5963,246.35000000000582,-331.10000000009313,0,0,0
32.5963,246.35000000000582,-348.10000000009313,0,0,0
32.5963,232.35000000000582,-348.10000000009313,0,0,0
32.6523,232.35000000000582,-304.10000000009313,0,0,0
