Time,Sensor1_Rel,Sensor2_Rel
18.254,8227.599999999977,-7690.450000000186
18.254,8131.599999999977,-7617.450000000186
18.3059,8131.599999999977,-7818.450000000186
18.3557,8237.599999999977,-7818.450000000186
18.4084,8237.599999999977,-8433.450000000186
18.4576,8252.599999999977,-8433.450000000186
18.6592,8252.599999999977,-8363.450000000186
18.6592,8257.599999999977,-8363.450000000186
18.6604,8312.599999999977,-8002.450000000186
18.6623,8312.599999999977,-8002.450000000186
18.8995,8353.599999999977,-7181.450000000186
18.8995,8353.599999999977,-7181.450000000186
18.9005,8335.599999999977,-7603.450000000186
18.9005,8354.599999999977,-8236.450000000186
18.9204,8354.599999999977,-8236.450000000186
18.97,8549.599999999977,-8539.450000000186
19.1959,8549.599999999977,-8539.450000000186
19.1959,8382.599999999977,-7625.450000000186
19.1959,8479.599999999977,-7625.450000000186
19.1969,8479.599999999977,-7758.450000000186
19.2279,8444.599999999977,-7758.450000000186
